,DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Energy(Wh),Date,Power(W),V1(V),T1(℃),Aux. ΔV(V),Aux. ΔT(℃)
8392,8393,1,12,Rest,01:04:10,02:19:39,0.0,0.0071,0.0,0.0,2024-07-30 22:33:51,0.0,0.0138,25.9,0,0
8393,8394,1,12,Rest,01:04:11,02:19:40,0.0,0.0021,0.0,0.0,2024-07-30 22:33:52,0.0,-0.0133,25.8,0,0
8394,8395,1,12,Rest,01:04:12,02:19:41,0.0,0.0062,0.0,0.0,2024-07-30 22:33:53,0.0,0.0123,25.9,0,0
8395,8396,1,12,Rest,01:04:13,02:19:42,0.0,0.0062,0.0,0.0,2024-07-30 22:33:54,0.0,0.0123,25.8,0,0
8396,8397,1,12,Rest,01:04:14,02:19:43,0.0,0.0055,0.0,0.0,2024-07-30 22:33:55,0.0,-0.0123,25.8,0,0
8397,8398,1,12,Rest,01:04:15,02:19:44,0.0,0.008,0.0,0.0,2024-07-30 22:33:56,0.0,-0.0118,25.8,0,0
8398,8399,1,12,Rest,01:04:16,02:19:45,0.0,0.0037,0.0,0.0,2024-07-30 22:33:57,0.0,0.0126,25.8,0,0
8399,8400,1,12,Rest,01:04:17,02:19:46,0.0,0.0049,0.0,0.0,2024-07-30 22:33:58,0.0,0.0124,25.9,0,0
8400,8401,1,12,Rest,01:04:18,02:19:47,0.0,0.0043,0.0,0.0,2024-07-30 22:33:59,0.0,-0.0126,25.8,0,0
8401,8402,1,12,Rest,01:04:19,02:19:48,0.0,0.0065,0.0,0.0,2024-07-30 22:34:00,0.0,0.0113,25.8,0,0
8402,8403,1,12,Rest,01:04:20,02:19:49,0.0,0.0021,0.0,0.0,2024-07-30 22:34:01,0.0,0.0109,25.8,0,0
8403,8404,1,12,Rest,01:04:21,02:19:50,0.0,0.0055,0.0,0.0,2024-07-30 22:34:02,0.0,0.0136,25.9,0,0
8404,8405,1,12,Rest,01:04:22,02:19:51,0.0,0.0031,0.0,0.0,2024-07-30 22:34:03,0.0,-0.0167,25.8,0,0
8405,8406,1,12,Rest,01:04:23,02:19:52,0.0,0.0043,0.0,0.0,2024-07-30 22:34:04,0.0,0.0235,25.9,0,0
8406,8407,1,12,Rest,01:04:24,02:19:53,0.0,0.008,0.0,0.0,2024-07-30 22:34:05,0.0,0.0275,25.8,0,0
8407,8408,1,12,Rest,01:04:25,02:19:54,0.0,0.0027,0.0,0.0,2024-07-30 22:34:06,0.0,-0.0221,25.8,0,0
8408,8409,1,12,Rest,01:04:26,02:19:55,0.0,0.0068,0.0,0.0,2024-07-30 22:34:07,0.0,-0.017,25.9,0,0
8409,8410,1,12,Rest,01:04:27,02:19:56,0.0,0.0015,0.0,0.0,2024-07-30 22:34:08,0.0,0.0127,25.9,0,0
8410,8411,1,12,Rest,01:04:28,02:19:57,0.0,0.0058,0.0,0.0,2024-07-30 22:34:09,0.0,0.0092,25.8,0,0
8411,8412,1,12,Rest,01:04:29,02:19:58,0.0,0.0068,0.0,0.0,2024-07-30 22:34:10,0.0,-0.0066,25.9,0,0
8412,8413,1,12,Rest,01:04:30,02:19:59,0.0,0.0049,0.0,0.0,2024-07-30 22:34:11,0.0,0.0032,25.9,0,0
8413,8414,1,12,Rest,01:04:31,02:20:00,0.0,0.0037,0.0,0.0,2024-07-30 22:34:12,0.0,0.0032,25.8,0,0
8414,8415,1,12,Rest,01:04:32,02:20:01,0.0,0.0043,0.0,0.0,2024-07-30 22:34:13,0.0,-0.0139,25.8,0,0
8415,8416,1,12,Rest,01:04:33,02:20:02,0.0,0.0043,0.0,0.0,2024-07-30 22:34:14,0.0,0.0224,25.9,0,0
8416,8417,1,12,Rest,01:04:34,02:20:03,0.0,0.0043,0.0,0.0,2024-07-30 22:34:15,0.0,0.0207,25.8,0,0
8417,8418,1,12,Rest,01:04:35,02:20:04,0.0,0.0083,0.0,0.0,2024-07-30 22:34:16,0.0,-0.0153,25.8,0,0
8418,8419,1,12,Rest,01:04:36,02:20:05,0.0,0.0037,0.0,0.0,2024-07-30 22:34:17,0.0,-0.0113,25.8,0,0
8419,8420,1,12,Rest,01:04:37,02:20:06,0.0,0.0058,0.0,0.0,2024-07-30 22:34:18,0.0,0.0198,25.9,0,0
8420,8421,1,12,Rest,01:04:38,02:20:07,0.0,0.0043,0.0,0.0,2024-07-30 22:34:19,0.0,0.0264,25.9,0,0
8421,8422,1,12,Rest,01:04:39,02:20:08,0.0,0.0068,0.0,0.0,2024-07-30 22:34:20,0.0,-0.0129,25.8,0,0
8422,8423,1,12,Rest,01:04:40,02:20:09,0.0,0.0046,0.0,0.0,2024-07-30 22:34:21,0.0,0.0075,25.8,0,0
8423,8424,1,12,Rest,01:04:41,02:20:10,0.0,0.0065,0.0,0.0,2024-07-30 22:34:22,0.0,-0.0093,25.9,0,0
8424,8425,1,12,Rest,01:04:42,02:20:11,0.0,0.0024,0.0,0.0,2024-07-30 22:34:23,0.0,-0.0252,25.8,0,0
8425,8426,1,12,Rest,01:04:43,02:20:12,0.0,0.0068,0.0,0.0,2024-07-30 22:34:24,0.0,0.0183,25.8,0,0
8426,8427,1,12,Rest,01:04:44,02:20:13,0.0,0.0055,0.0,0.0,2024-07-30 22:34:25,0.0,0.0144,25.8,0,0
8427,8428,1,12,Rest,01:04:45,02:20:14,0.0,0.0062,0.0,0.0,2024-07-30 22:34:26,0.0,-0.0218,25.8,0,0
8428,8429,1,12,Rest,01:04:46,02:20:15,0.0,0.0055,0.0,0.0,2024-07-30 22:34:27,0.0,0.0079,25.9,0,0
8429,8430,1,12,Rest,01:04:47,02:20:16,0.0,0.0065,0.0,0.0,2024-07-30 22:34:28,0.0,0.0026,25.9,0,0
8430,8431,1,12,Rest,01:04:48,02:20:17,0.0,0.0027,0.0,0.0,2024-07-30 22:34:29,0.0,-0.0269,25.8,0,0
8431,8432,1,12,Rest,01:04:49,02:20:18,0.0,0.0068,0.0,0.0,2024-07-30 22:34:30,0.0,0.0141,25.8,0,0
8432,8433,1,12,Rest,01:04:50,02:20:19,0.0,0.0043,0.0,0.0,2024-07-30 22:34:31,0.0,0.0249,25.8,0,0
8433,8434,1,12,Rest,01:04:51,02:20:20,0.0,0.0058,0.0,0.0,2024-07-30 22:34:32,0.0,-0.0081,25.8,0,0
8434,8435,1,12,Rest,01:04:52,02:20:21,0.0,0.0043,0.0,0.0,2024-07-30 22:34:33,0.0,0.0033,25.8,0,0
8435,8436,1,12,Rest,01:04:53,02:20:22,0.0,0.0077,0.0,0.0,2024-07-30 22:34:34,0.0,0.0222,25.8,0,0
8436,8437,1,12,Rest,01:04:54,02:20:23,0.0,0.0046,0.0,0.0,2024-07-30 22:34:35,0.0,-0.0106,25.8,0,0
8437,8438,1,12,Rest,01:04:55,02:20:24,0.0,0.0031,0.0,0.0,2024-07-30 22:34:36,0.0,0.0233,25.9,0,0
8438,8439,1,12,Rest,01:04:56,02:20:25,0.0,0.0055,0.0,0.0,2024-07-30 22:34:37,0.0,0.0061,25.9,0,0
8439,8440,1,12,Rest,01:04:57,02:20:26,0.0,0.0021,0.0,0.0,2024-07-30 22:34:38,0.0,0.0178,25.9,0,0
8440,8441,1,12,Rest,01:04:58,02:20:27,0.0,0.0065,0.0,0.0,2024-07-30 22:34:39,0.0,0.0189,25.9,0,0
8441,8442,1,12,Rest,01:04:59,02:20:28,0.0,0.0043,0.0,0.0,2024-07-30 22:34:40,0.0,0.0209,25.8,0,0
8442,8443,1,12,Rest,01:05:00,02:20:29,0.0,0.0071,0.0,0.0,2024-07-30 22:34:41,0.0,-0.0081,25.8,0,0
8443,8444,1,12,Rest,01:05:01,02:20:30,0.0,0.0024,0.0,0.0,2024-07-30 22:34:42,0.0,0.0055,25.8,0,0
8444,8445,1,12,Rest,01:05:02,02:20:31,0.0,0.0058,0.0,0.0,2024-07-30 22:34:43,0.0,-0.0176,25.9,0,0
8445,8446,1,12,Rest,01:05:03,02:20:32,0.0,0.0046,0.0,0.0,2024-07-30 22:34:44,0.0,-0.0143,25.9,0,0
8446,8447,1,12,Rest,01:05:04,02:20:33,0.0,0.0027,0.0,0.0,2024-07-30 22:34:45,0.0,0.0113,25.8,0,0
8447,8448,1,12,Rest,01:05:05,02:20:34,0.0,0.0055,0.0,0.0,2024-07-30 22:34:46,0.0,-0.0121,25.9,0,0
8448,8449,1,12,Rest,01:05:06,02:20:35,0.0,0.0055,0.0,0.0,2024-07-30 22:34:47,0.0,0.0219,25.9,0,0
8449,8450,1,12,Rest,01:05:07,02:20:36,0.0,0.0062,0.0,0.0,2024-07-30 22:34:48,0.0,0.0184,25.8,0,0
8450,8451,1,12,Rest,01:05:08,02:20:37,0.0,0.0031,0.0,0.0,2024-07-30 22:34:49,0.0,0.0189,25.8,0,0
8451,8452,1,12,Rest,01:05:09,02:20:38,0.0,0.0077,0.0,0.0,2024-07-30 22:34:50,0.0,0.0033,25.8,0,0
8452,8453,1,12,Rest,01:05:10,02:20:39,0.0,0.0043,0.0,0.0,2024-07-30 22:34:51,0.0,0.0213,25.8,0,0
8453,8454,1,12,Rest,01:05:11,02:20:40,0.0,0.0027,0.0,0.0,2024-07-30 22:34:52,0.0,-0.0099,25.9,0,0
8454,8455,1,12,Rest,01:05:12,02:20:41,0.0,0.0055,0.0,0.0,2024-07-30 22:34:53,0.0,0.0216,25.8,0,0
8455,8456,1,12,Rest,01:05:13,02:20:42,0.0,0.0058,0.0,0.0,2024-07-30 22:34:54,0.0,0.0055,25.9,0,0
8456,8457,1,12,Rest,01:05:14,02:20:43,0.0,0.0062,0.0,0.0,2024-07-30 22:34:55,0.0,-0.0147,25.9,0,0
8457,8458,1,12,Rest,01:05:15,02:20:44,0.0,0.0043,0.0,0.0,2024-07-30 22:34:56,0.0,0.0219,25.9,0,0
8458,8459,1,12,Rest,01:05:16,02:20:45,0.0,0.0071,0.0,0.0,2024-07-30 22:34:57,0.0,0.0139,25.8,0,0
8459,8460,1,12,Rest,01:05:17,02:20:46,0.0,0.0034,0.0,0.0,2024-07-30 22:34:58,0.0,-0.0189,25.9,0,0
8460,8461,1,12,Rest,01:05:18,02:20:47,0.0,0.0046,0.0,0.0,2024-07-30 22:34:59,0.0,0.0076,25.8,0,0
8461,8462,1,12,Rest,01:05:19,02:20:48,0.0,0.004,0.0,0.0,2024-07-30 22:35:00,0.0,0.0033,25.9,0,0
8462,8463,1,12,Rest,01:05:20,02:20:49,0.0,0.0086,0.0,0.0,2024-07-30 22:35:01,0.0,-0.027,25.9,0,0
8463,8464,1,12,Rest,01:05:21,02:20:50,0.0,0.0046,0.0,0.0,2024-07-30 22:35:02,0.0,0.0155,25.9,0,0
8464,8465,1,12,Rest,01:05:22,02:20:51,0.0,0.0077,0.0,0.0,2024-07-30 22:35:03,0.0,0.0183,25.9,0,0
8465,8466,1,12,Rest,01:05:23,02:20:52,0.0,0.0046,0.0,0.0,2024-07-30 22:35:04,0.0,-0.0176,25.9,0,0
8466,8467,1,12,Rest,01:05:24,02:20:53,0.0,0.0034,0.0,0.0,2024-07-30 22:35:05,0.0,-0.0076,25.9,0,0
8467,8468,1,12,Rest,01:05:25,02:20:54,0.0,0.0049,0.0,0.0,2024-07-30 22:35:06,0.0,0.0023,25.9,0,0
8468,8469,1,12,Rest,01:05:26,02:20:55,0.0,0.0071,0.0,0.0,2024-07-30 22:35:07,0.0,-0.0235,25.8,0,0
8469,8470,1,12,Rest,01:05:27,02:20:56,0.0,0.0055,0.0,0.0,2024-07-30 22:35:08,0.0,0.019,25.9,0,0
8470,8471,1,12,Rest,01:05:28,02:20:57,0.0,0.0077,0.0,0.0,2024-07-30 22:35:09,0.0,0.0113,25.9,0,0
8471,8472,1,12,Rest,01:05:29,02:20:58,0.0,0.0049,0.0,0.0,2024-07-30 22:35:10,0.0,-0.0226,25.8,0,0
8472,8473,1,12,Rest,01:05:30,02:20:59,0.0,0.0024,0.0,0.0,2024-07-30 22:35:11,0.0,-0.0167,25.9,0,0
8473,8474,1,12,Rest,01:05:31,02:21:00,0.0,0.0046,0.0,0.0,2024-07-30 22:35:12,0.0,0.0078,25.9,0,0
8474,8475,1,12,Rest,01:05:32,02:21:01,0.0,0.008,0.0,0.0,2024-07-30 22:35:13,0.0,-0.0024,25.8,0,0
8475,8476,1,12,Rest,01:05:33,02:21:02,0.0,0.0049,0.0,0.0,2024-07-30 22:35:14,0.0,0.0144,25.8,0,0
8476,8477,1,12,Rest,01:05:34,02:21:03,0.0,0.0077,0.0,0.0,2024-07-30 22:35:15,0.0,0.0235,25.9,0,0
8477,8478,1,12,Rest,01:05:35,02:21:04,0.0,0.0034,0.0,0.0,2024-07-30 22:35:16,0.0,0.0164,25.9,0,0
8478,8479,1,12,Rest,01:05:36,02:21:05,0.0,0.0068,0.0,0.0,2024-07-30 22:35:17,0.0,-0.0119,25.8,0,0
8479,8480,1,12,Rest,01:05:37,02:21:06,0.0,0.0043,0.0,0.0,2024-07-30 22:35:18,0.0,0.0184,25.8,0,0
8480,8481,1,12,Rest,01:05:38,02:21:07,0.0,0.0065,0.0,0.0,2024-07-30 22:35:19,0.0,0.027,25.9,0,0
8481,8482,1,12,Rest,01:05:39,02:21:08,0.0,0.0055,0.0,0.0,2024-07-30 22:35:20,0.0,-0.0156,25.9,0,0
8482,8483,1,12,Rest,01:05:40,02:21:09,0.0,0.0062,0.0,0.0,2024-07-30 22:35:21,0.0,-0.0081,25.8,0,0
8483,8484,1,12,Rest,01:05:41,02:21:10,0.0,0.0018,0.0,0.0,2024-07-30 22:35:22,0.0,0.0053,25.9,0,0
8484,8485,1,12,Rest,01:05:42,02:21:11,0.0,0.0058,0.0,0.0,2024-07-30 22:35:23,0.0,-0.0069,25.9,0,0
8485,8486,1,12,Rest,01:05:43,02:21:12,0.0,0.0068,0.0,0.0,2024-07-30 22:35:24,0.0,0.0175,25.9,0,0
8486,8487,1,12,Rest,01:05:44,02:21:13,0.0,0.0055,0.0,0.0,2024-07-30 22:35:25,0.0,0.0213,25.8,0,0
8487,8488,1,12,Rest,01:05:45,02:21:14,0.0,0.0071,0.0,0.0,2024-07-30 22:35:26,0.0,0.0153,25.9,0,0
8488,8489,1,12,Rest,01:05:46,02:21:15,0.0,0.0049,0.0,0.0,2024-07-30 22:35:27,0.0,-0.011,25.8,0,0
8489,8490,1,12,Rest,01:05:47,02:21:16,0.0,0.0027,0.0,0.0,2024-07-30 22:35:28,0.0,0.0216,25.9,0,0
8490,8491,1,12,Rest,01:05:48,02:21:17,0.0,0.0043,0.0,0.0,2024-07-30 22:35:29,0.0,0.025,25.8,0,0
8491,8492,1,12,Rest,01:05:49,02:21:18,0.0,0.0083,0.0,0.0,2024-07-30 22:35:30,0.0,-0.0116,25.8,0,0
8492,8493,1,12,Rest,01:05:50,02:21:19,0.0,0.0043,0.0,0.0,2024-07-30 22:35:31,0.0,0.0067,25.8,0,0
8493,8494,1,12,Rest,01:05:51,02:21:20,0.0,0.0083,0.0,0.0,2024-07-30 22:35:32,0.0,0.0027,25.8,0,0
8494,8495,1,12,Rest,01:05:52,02:21:21,0.0,0.0037,0.0,0.0,2024-07-30 22:35:33,0.0,-0.0207,25.8,0,0
8495,8496,1,12,Rest,01:05:53,02:21:22,0.0,0.0046,0.0,0.0,2024-07-30 22:35:34,0.0,0.0236,25.8,0,0
8496,8497,1,12,Rest,01:05:54,02:21:23,0.0,0.0043,0.0,0.0,2024-07-30 22:35:35,0.0,0.0121,25.9,0,0
8497,8498,1,12,Rest,01:05:55,02:21:24,0.0,0.0083,0.0,0.0,2024-07-30 22:35:36,0.0,-0.0143,25.9,0,0
8498,8499,1,12,Rest,01:05:56,02:21:25,0.0,0.0037,0.0,0.0,2024-07-30 22:35:37,0.0,-0.025,25.8,0,0
8499,8500,1,12,Rest,01:05:57,02:21:26,0.0,0.0074,0.0,0.0,2024-07-30 22:35:38,0.0,0.0119,25.8,0,0
8500,8501,1,12,Rest,01:05:58,02:21:27,0.0,0.0034,0.0,0.0,2024-07-30 22:35:39,0.0,0.0035,25.8,0,0
8501,8502,1,12,Rest,01:05:59,02:21:28,0.0,0.0058,0.0,0.0,2024-07-30 22:35:40,0.0,0.0104,25.9,0,0
8502,8503,1,12,Rest,01:06:00,02:21:29,0.0,0.0043,0.0,0.0,2024-07-30 22:35:41,0.0,0.0238,25.8,0,0
8503,8504,1,12,Rest,01:06:01,02:21:30,0.0,0.0074,0.0,0.0,2024-07-30 22:35:42,0.0,0.0175,25.8,0,0
8504,8505,1,12,Rest,01:06:02,02:21:31,0.0,0.0031,0.0,0.0,2024-07-30 22:35:43,0.0,-0.0123,25.8,0,0
8505,8506,1,12,Rest,01:06:03,02:21:32,0.0,0.0068,0.0,0.0,2024-07-30 22:35:44,0.0,0.021,25.8,0,0
8506,8507,1,12,Rest,01:06:04,02:21:33,0.0,0.0031,0.0,0.0,2024-07-30 22:35:45,0.0,0.0252,25.8,0,0
8507,8508,1,12,Rest,01:06:05,02:21:34,0.0,0.0068,0.0,0.0,2024-07-30 22:35:46,0.0,-0.0103,25.8,0,0
8508,8509,1,12,Rest,01:06:06,02:21:35,0.0,0.0043,0.0,0.0,2024-07-30 22:35:47,0.0,0.0063,25.8,0,0
8509,8510,1,12,Rest,01:06:07,02:21:36,0.0,0.0065,0.0,0.0,2024-07-30 22:35:48,0.0,0.0041,25.9,0,0
8510,8511,1,12,Rest,01:06:08,02:21:37,0.0,0.0015,0.0,0.0,2024-07-30 22:35:49,0.0,-0.0212,25.8,0,0
8511,8512,1,12,Rest,01:06:09,02:21:38,0.0,0.0058,0.0,0.0,2024-07-30 22:35:50,0.0,0.025,25.8,0,0
8512,8513,1,12,Rest,01:06:10,02:21:39,0.0,0.0021,0.0,0.0,2024-07-30 22:35:51,0.0,0.0149,25.9,0,0
8513,8514,1,12,Rest,01:06:11,02:21:40,0.0,0.0055,0.0,0.0,2024-07-30 22:35:52,0.0,-0.0115,25.8,0,0
8514,8515,1,12,Rest,01:06:12,02:21:41,0.0,0.0074,0.0,0.0,2024-07-30 22:35:53,0.0,-0.0129,25.9,0,0
8515,8516,1,12,Rest,01:06:13,02:21:42,0.0,0.0037,0.0,0.0,2024-07-30 22:35:54,0.0,0.0226,25.9,0,0
8516,8517,1,12,Rest,01:06:14,02:21:43,0.0,0.0068,0.0,0.0,2024-07-30 22:35:55,0.0,0.0264,25.8,0,0
8517,8518,1,12,Rest,01:06:15,02:21:44,0.0,0.0018,0.0,0.0,2024-07-30 22:35:56,0.0,-0.0192,25.9,0,0
8518,8519,1,12,Rest,01:06:16,02:21:45,0.0,0.0058,0.0,0.0,2024-07-30 22:35:57,0.0,0.0147,25.9,0,0
8519,8520,1,12,Rest,01:06:17,02:21:46,0.0,0.0071,0.0,0.0,2024-07-30 22:35:58,0.0,0.0112,25.9,0,0
8520,8521,1,12,Rest,01:06:18,02:21:47,0.0,0.0046,0.0,0.0,2024-07-30 22:35:59,0.0,0.0084,25.9,0,0
8521,8522,1,12,Rest,01:06:19,02:21:48,0.0,0.0043,0.0,0.0,2024-07-30 22:36:00,0.0,-0.0075,25.8,0,0
8522,8523,1,12,Rest,01:06:20,02:21:49,0.0,0.004,0.0,0.0,2024-07-30 22:36:01,0.0,0.0072,25.9,0,0
8523,8524,1,12,Rest,01:06:21,02:21:50,0.0,0.0068,0.0,0.0,2024-07-30 22:36:02,0.0,0.0064,25.8,0,0
8524,8525,1,12,Rest,01:06:22,02:21:51,0.0,0.0058,0.0,0.0,2024-07-30 22:36:03,0.0,-0.0055,25.9,0,0
8525,8526,1,12,Rest,01:06:23,02:21:52,0.0,0.0058,0.0,0.0,2024-07-30 22:36:04,0.0,-0.005,25.9,0,0
8526,8527,1,12,Rest,01:06:24,02:21:53,0.0,0.0024,0.0,0.0,2024-07-30 22:36:05,0.0,0.0038,25.8,0,0
8527,8528,1,12,Rest,01:06:25,02:21:54,0.0,0.004,0.0,0.0,2024-07-30 22:36:06,0.0,-0.0018,25.8,0,0
8528,8529,1,12,Rest,01:06:26,02:21:55,0.0,0.0065,0.0,0.0,2024-07-30 22:36:07,0.0,0.0041,25.9,0,0
8529,8530,1,12,Rest,01:06:27,02:21:56,0.0,0.0055,0.0,0.0,2024-07-30 22:36:08,0.0,0.0058,25.9,0,0
8530,8531,1,12,Rest,01:06:28,02:21:57,0.0,0.0058,0.0,0.0,2024-07-30 22:36:09,0.0,0.0072,25.9,0,0
8531,8532,1,12,Rest,01:06:29,02:21:58,0.0,0.0021,0.0,0.0,2024-07-30 22:36:10,0.0,-0.0099,25.9,0,0
8532,8533,1,12,Rest,01:06:30,02:21:59,0.0,0.0046,0.0,0.0,2024-07-30 22:36:11,0.0,0.0147,25.8,0,0
8533,8534,1,12,Rest,01:06:31,02:22:00,0.0,0.0068,0.0,0.0,2024-07-30 22:36:12,0.0,0.0175,25.9,0,0
8534,8535,1,12,Rest,01:06:32,02:22:01,0.0,0.0058,0.0,0.0,2024-07-30 22:36:13,0.0,-0.0196,25.9,0,0
8535,8536,1,12,Rest,01:06:33,02:22:02,0.0,0.0058,0.0,0.0,2024-07-30 22:36:14,0.0,-0.021,25.8,0,0
8536,8537,1,12,Rest,01:06:34,02:22:03,0.0,0.0024,0.0,0.0,2024-07-30 22:36:15,0.0,0.0224,25.9,0,0
8537,8538,1,12,Rest,01:06:35,02:22:04,0.0,0.0046,0.0,0.0,2024-07-30 22:36:16,0.0,0.023,25.9,0,0
8538,8539,1,12,Rest,01:06:36,02:22:05,0.0,0.0083,0.0,0.0,2024-07-30 22:36:17,0.0,-0.0266,25.9,0,0
8539,8540,1,12,Rest,01:06:37,02:22:06,0.0,0.0021,0.0,0.0,2024-07-30 22:36:18,0.0,0.0266,25.9,0,0
8540,8541,1,12,Rest,01:06:38,02:22:07,0.0,0.0058,0.0,0.0,2024-07-30 22:36:19,0.0,0.0242,25.8,0,0
8541,8542,1,12,Rest,01:06:39,02:22:08,0.0,0.0018,0.0,0.0,2024-07-30 22:36:20,0.0,0.0227,25.8,0,0
8542,8543,1,12,Rest,01:06:40,02:22:09,0.0,0.0049,0.0,0.0,2024-07-30 22:36:21,0.0,-0.0213,25.8,0,0
8543,8544,1,12,Rest,01:06:41,02:22:10,0.0,0.008,0.0,0.0,2024-07-30 22:36:22,0.0,0.0179,25.8,0,0
8544,8545,1,12,Rest,01:06:42,02:22:11,0.0,0.0034,0.0,0.0,2024-07-30 22:36:23,0.0,0.0149,25.8,0,0
8545,8546,1,12,Rest,01:06:43,02:22:12,0.0,0.0062,0.0,0.0,2024-07-30 22:36:24,0.0,-0.0135,25.9,0,0
8546,8547,1,12,Rest,01:06:44,02:22:13,0.0,0.0031,0.0,0.0,2024-07-30 22:36:25,0.0,-0.0115,25.9,0,0
8547,8548,1,12,Rest,01:06:45,02:22:14,0.0,0.0062,0.0,0.0,2024-07-30 22:36:26,0.0,0.0133,25.9,0,0
8548,8549,1,12,Rest,01:06:46,02:22:15,0.0,0.004,0.0,0.0,2024-07-30 22:36:27,0.0,0.0181,25.9,0,0
8549,8550,1,12,Rest,01:06:47,02:22:16,0.0,0.0062,0.0,0.0,2024-07-30 22:36:28,0.0,-0.0244,25.8,0,0
8550,8551,1,12,Rest,01:06:48,02:22:17,0.0,0.0021,0.0,0.0,2024-07-30 22:36:29,0.0,0.0203,25.8,0,0
8551,8552,1,12,Rest,01:06:49,02:22:18,0.0,0.0058,0.0,0.0,2024-07-30 22:36:30,0.0,0.0124,25.9,0,0
8552,8553,1,12,Rest,01:06:50,02:22:19,0.0,0.0018,0.0,0.0,2024-07-30 22:36:31,0.0,0.0067,25.9,0,0
8553,8554,1,12,Rest,01:06:51,02:22:20,0.0,0.0062,0.0,0.0,2024-07-30 22:36:32,0.0,0.0026,25.8,0,0
8554,8555,1,12,Rest,01:06:52,02:22:21,0.0,0.0049,0.0,0.0,2024-07-30 22:36:33,0.0,0.0152,25.8,0,0
8555,8556,1,12,Rest,01:06:53,02:22:22,0.0,0.0058,0.0,0.0,2024-07-30 22:36:34,0.0,-0.0216,25.9,0,0
8556,8557,1,12,Rest,01:06:54,02:22:23,0.0,0.0024,0.0,0.0,2024-07-30 22:36:35,0.0,0.0135,25.9,0,0
8557,8558,1,12,Rest,01:06:55,02:22:24,0.0,0.0055,0.0,0.0,2024-07-30 22:36:36,0.0,0.0206,25.9,0,0
8558,8559,1,12,Rest,01:06:56,02:22:25,0.0,0.0021,0.0,0.0,2024-07-30 22:36:37,0.0,0.0219,25.8,0,0
8559,8560,1,12,Rest,01:06:57,02:22:26,0.0,0.0058,0.0,0.0,2024-07-30 22:36:38,0.0,-0.0067,25.8,0,0
8560,8561,1,12,Rest,01:06:58,02:22:27,0.0,0.0049,0.0,0.0,2024-07-30 22:36:39,0.0,0.0093,25.9,0,0
8561,8562,1,12,Rest,01:06:59,02:22:28,0.0,0.0062,0.0,0.0,2024-07-30 22:36:40,0.0,-0.0206,25.8,0,0
8562,8563,1,12,Rest,01:07:00,02:22:29,0.0,0.0021,0.0,0.0,2024-07-30 22:36:41,0.0,-0.0107,25.8,0,0
8563,8564,1,12,Rest,01:07:01,02:22:30,0.0,0.0065,0.0,0.0,2024-07-30 22:36:42,0.0,0.0233,25.9,0,0
8564,8565,1,12,Rest,01:07:02,02:22:31,0.0,0.0031,0.0,0.0,2024-07-30 22:36:43,0.0,0.0063,25.8,0,0
8565,8566,1,12,Rest,01:07:03,02:22:32,0.0,0.004,0.0,0.0,2024-07-30 22:36:44,0.0,0.0199,25.9,0,0
8566,8567,1,12,Rest,01:07:04,02:22:33,0.0,0.0049,0.0,0.0,2024-07-30 22:36:45,0.0,0.0116,25.8,0,0
8567,8568,1,12,Rest,01:07:05,02:22:34,0.0,0.0058,0.0,0.0,2024-07-30 22:36:46,0.0,0.027,25.8,0,0
8568,8569,1,12,Rest,01:07:06,02:22:35,0.0,0.0065,0.0,0.0,2024-07-30 22:36:47,0.0,-0.0073,25.9,0,0
8569,8570,1,12,Rest,01:07:07,02:22:36,0.0,0.0034,0.0,0.0,2024-07-30 22:36:48,0.0,0.0129,25.8,0,0
8570,8571,1,12,Rest,01:07:08,02:22:37,0.0,0.0086,0.0,0.0,2024-07-30 22:36:49,0.0,-0.013,25.8,0,0
8571,8572,1,12,Rest,01:07:09,02:22:38,0.0,0.0043,0.0,0.0,2024-07-30 22:36:50,0.0,0.0258,25.9,0,0
8572,8573,1,12,Rest,01:07:10,02:22:39,0.0,0.0031,0.0,0.0,2024-07-30 22:36:51,0.0,0.0075,25.8,0,0
8573,8574,1,12,Rest,01:07:11,02:22:40,0.0,0.0049,0.0,0.0,2024-07-30 22:36:52,0.0,-0.015,25.9,0,0
8574,8575,1,12,Rest,01:07:12,02:22:41,0.0,0.0062,0.0,0.0,2024-07-30 22:36:53,0.0,0.021,25.8,0,0
8575,8576,1,12,Rest,01:07:13,02:22:42,0.0,0.0062,0.0,0.0,2024-07-30 22:36:54,0.0,0.0198,25.8,0,0
8576,8577,1,12,Rest,01:07:14,02:22:43,0.0,0.0043,0.0,0.0,2024-07-30 22:36:55,0.0,-0.0087,25.8,0,0
8577,8578,1,12,Rest,01:07:15,02:22:44,0.0,0.0086,0.0,0.0,2024-07-30 22:36:56,0.0,0.003,25.9,0,0
8578,8579,1,12,Rest,01:07:16,02:22:45,0.0,0.0037,0.0,0.0,2024-07-30 22:36:57,0.0,0.0221,25.8,0,0
8579,8580,1,12,Rest,01:07:17,02:22:46,0.0,0.004,0.0,0.0,2024-07-30 22:36:58,0.0,-0.0109,25.9,0,0
8580,8581,1,12,Rest,01:07:18,02:22:47,0.0,0.0046,0.0,0.0,2024-07-30 22:36:59,0.0,0.0229,25.8,0,0
